data_layer,数据获取方,来源编号,date,日均气温_℃,日最高气温_℃,日最低气温_℃,日最高体感温度_℃,日均体感温度_℃,日均相对湿度_pct,日均露点_℃,日均云量_pct,日均风速_kmh,日最大风速_kmh,日降水量_mm,全日降水小时数_h,日最低能见度_m,日均能见度_m,雾时数_h,轻雾时数_h,日均PM25_ugm3,日均PM10_ugm3,白天降水量_mm,白天降水小时数_h,白天均能见度_m,白天雾时数_h,海表温度_均值_℃,海表温度_最高_℃,最大浪高_m,source_label
L0,脚本抓取,L0-B1d,2023-11-30,-4.64,-0.9,-6.9,-5.9,-9.56,29.0,-20.1,0.0,7.76,13.2,0.0,0,24140.0,24140.0,0.0,0.0,8.2,11.7,0.0,0,24140.0,0.0,6.8,7.1,0.44,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-01,-3.17,2.1,-7.1,-4.8,-8.72,28.5,-19.21,1.6,12.31,23.5,0.0,0,24140.0,24140.0,0.0,0.0,12.5,18.0,0.0,0,24140.0,0.0,6.4,6.5,0.72,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-02,-0.4,5.5,-4.2,0.7,-5.22,43.6,-12.14,9.4,10.02,21.1,0.0,0,24140.0,24140.0,0.0,0.0,24.1,35.8,0.0,0,24140.0,0.0,6.0,6.1,0.7,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-03,0.98,6.9,-4.8,-0.3,-4.34,48.8,-9.24,23.3,15.05,26.3,0.0,0,24140.0,24140.0,0.0,0.0,28.8,42.7,0.0,0,24140.0,0.0,6.0,6.1,0.6,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-04,2.88,8.1,-0.4,4.5,-1.28,62.6,-3.74,29.7,10.65,17.4,0.0,0,24140.0,24140.0,0.0,0.0,55.5,80.3,0.0,0,24140.0,0.0,6.0,6.1,0.7,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-05,1.52,8.3,-2.9,3.8,-2.39,65.8,-4.34,18.2,8.71,16.6,0.0,0,24140.0,24140.0,0.0,0.0,60.4,95.4,0.0,0,24140.0,0.0,6.1,6.3,0.44,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-06,2.7,7.1,-2.1,1.6,-2.18,36.0,-11.97,37.5,10.42,16.3,0.0,0,24140.0,24140.0,0.0,0.0,17.6,26.3,0.0,0,24140.0,0.0,6.0,6.1,0.52,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-07,2.62,8.0,-3.3,5.2,-0.86,63.4,-3.94,35.2,6.21,12.2,0.0,0,24140.0,24140.0,0.0,0.0,39.2,65.1,0.0,0,24140.0,0.0,5.9,6.0,0.56,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-08,6.47,14.2,1.3,9.6,1.8,54.8,-2.52,20.4,15.38,30.6,0.0,0,24140.0,24140.0,0.0,0.0,40.7,61.6,0.0,0,24140.0,0.0,6.0,6.2,1.26,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-09,-0.56,2.1,-2.8,-5.2,-8.01,30.0,-16.06,27.7,26.34,29.8,0.0,0,24140.0,24140.0,0.0,0.0,12.7,18.1,0.0,0,24140.0,0.0,5.7,6.0,2.46,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-10,-4.29,-2.6,-5.8,-10.6,-12.44,19.6,-24.77,99.7,28.93,32.3,0.0,0,24140.0,24140.0,0.0,0.0,7.6,10.7,0.0,0,24140.0,0.0,5.3,5.5,2.54,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-11,-5.18,-3.1,-7.0,-10.1,-12.71,27.2,-21.58,70.3,25.37,33.0,1.3,3,2500.0,16625.0,0.0,9.0,8.6,12.5,0.9,3,18880.0,0.0,4.6,5.1,2.48,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-12,-6.4,-3.1,-8.5,-8.0,-11.75,34.8,-20.09,23.5,10.84,18.0,0.0,0,24140.0,24140.0,0.0,0.0,18.0,26.0,0.0,0,24140.0,0.0,3.4,4.0,1.6,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-13,-5.67,-2.7,-7.5,-9.2,-12.31,33.0,-19.91,99.6,19.7,26.7,0.6,1,720.0,18664.0,2.0,6.0,20.1,30.0,0.4,1,22533.0,0.0,3.2,3.3,2.16,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-14,-6.95,-5.9,-8.6,-13.9,-15.15,48.3,-16.12,100.0,31.37,36.6,4.9,8,1000.0,18323.0,0.0,6.0,11.7,16.4,1.4,3,20082.0,0.0,3.0,3.3,2.5,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-15,-8.31,-6.3,-9.6,-12.7,-15.3,46.8,-17.85,87.4,22.52,36.2,0.1,0,24140.0,24140.0,0.0,0.0,4.3,8.7,0.0,0,24140.0,0.0,2.1,2.7,2.36,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-16,-10.45,-7.6,-13.0,-13.9,-16.08,31.4,-24.95,27.8,11.72,19.8,0.0,0,24140.0,24140.0,0.0,0.0,3.6,5.2,0.0,0,24140.0,0.0,1.1,1.5,0.96,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-17,-11.08,-6.1,-15.7,-11.8,-16.18,30.8,-25.52,0.0,7.89,12.3,0.0,0,24140.0,24140.0,0.0,0.0,9.1,12.9,0.0,0,24140.0,0.0,1.0,1.2,0.48,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-18,-8.29,-3.6,-13.4,-9.4,-13.22,45.7,-18.17,26.2,8.46,18.4,0.0,0,13540.0,23362.0,0.0,0.0,38.6,55.7,0.0,0,24140.0,0.0,1.1,1.2,0.32,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-19,-8.27,-5.0,-13.3,-10.0,-14.06,41.9,-20.15,6.0,14.01,22.6,0.0,0,24140.0,24140.0,0.0,0.0,26.3,38.0,0.0,0,24140.0,0.0,1.0,1.1,1.08,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-20,-12.59,-8.5,-15.9,-13.2,-17.42,27.1,-28.0,4.5,5.55,11.5,0.0,0,24140.0,24140.0,0.0,0.0,7.1,10.1,0.0,0,24140.0,0.0,0.3,0.7,0.96,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-21,-13.3,-7.4,-17.5,-13.3,-18.41,29.1,-28.26,4.8,7.38,14.8,0.0,0,24140.0,24140.0,0.0,0.0,5.2,7.4,0.0,0,24140.0,0.0,-0.1,0.2,0.56,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-22,-10.88,-4.1,-16.8,-10.1,-16.08,36.5,-23.5,31.2,8.94,15.7,0.0,0,24140.0,24140.0,0.0,0.0,14.3,20.4,0.0,0,24140.0,0.0,-0.2,-0.2,0.42,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-23,-8.8,-2.9,-13.7,-7.2,-13.26,52.8,-17.03,35.4,5.64,8.2,0.0,0,24140.0,24140.0,0.0,0.0,30.7,44.0,0.0,0,24140.0,0.0,-0.1,0.0,0.42,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-24,-8.41,-0.6,-13.1,-5.9,-12.95,42.0,-20.15,3.8,5.05,11.0,0.0,0,24140.0,24140.0,0.0,0.0,25.4,36.2,0.0,0,24140.0,0.0,-0.1,-0.1,0.56,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-25,-6.11,0.7,-12.9,-6.3,-11.73,49.9,-15.36,14.9,14.12,26.6,0.0,0,24140.0,24140.0,0.0,0.0,41.7,61.1,0.0,0,24140.0,0.0,-0.2,-0.2,0.64,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-26,-2.5,2.2,-6.2,-3.9,-7.64,51.4,-11.55,83.2,12.44,21.9,0.0,0,24140.0,24140.0,0.0,0.0,39.2,57.9,0.0,0,24140.0,0.0,-0.2,-0.1,0.92,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-27,-3.56,0.4,-6.0,-3.6,-7.79,66.2,-9.26,9.7,7.46,13.8,0.0,0,24140.0,24140.0,0.0,0.0,23.4,35.5,0.0,0,24140.0,0.0,-0.3,-0.3,0.54,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-28,-3.14,1.9,-6.6,-2.2,-7.43,67.5,-8.66,0.1,8.03,17.4,0.0,0,24140.0,24140.0,0.0,0.0,40.2,60.6,0.0,0,24140.0,0.0,-0.4,-0.3,0.32,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-29,-1.59,3.0,-4.8,-3.1,-6.65,72.2,-6.23,60.5,15.08,23.1,0.0,0,24140.0,24140.0,0.0,0.0,68.4,104.6,0.0,0,24140.0,0.0,-0.4,-0.3,0.4,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-30,-0.83,2.2,-2.6,-0.4,-4.42,83.8,-3.37,91.1,7.15,13.4,0.6,1,23780.0,24125.0,0.0,0.0,91.2,142.8,0.6,1,24107.0,0.0,-0.3,-0.3,0.34,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2023-12-31,-3.47,0.5,-7.3,-4.9,-8.33,50.5,-12.7,0.4,9.93,18.8,0.0,0,24140.0,24140.0,0.0,0.0,7.6,11.3,0.0,0,24140.0,0.0,-0.6,-0.4,0.96,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-01,-3.68,0.8,-8.4,-6.1,-9.2,63.5,-9.73,46.2,16.05,26.7,0.0,0,24140.0,24140.0,0.0,0.0,31.1,45.9,0.0,0,24140.0,0.0,-1.1,-1.0,0.74,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-02,-3.41,1.5,-6.6,-2.5,-7.18,74.2,-7.62,46.8,5.13,11.9,0.0,0,24140.0,24140.0,0.0,0.0,50.4,72.9,0.0,0,24140.0,0.0,-1.1,-1.0,0.56,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-03,-3.29,0.9,-6.9,-4.6,-8.17,55.2,-11.22,3.4,10.59,17.6,0.0,0,24140.0,24140.0,0.0,0.0,24.1,35.5,0.0,0,24140.0,0.0,-1.0,-1.0,0.4,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-04,-0.92,4.0,-4.0,-1.3,-6.13,63.0,-7.24,3.1,15.26,21.1,0.0,0,24140.0,24140.0,0.0,0.0,50.2,74.2,0.0,0,24140.0,0.0,-1.1,-0.9,0.7,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-05,-2.51,1.7,-6.6,-2.7,-6.75,61.8,-9.11,5.0,7.53,12.0,0.0,0,24140.0,24140.0,0.0,0.0,17.3,26.9,0.0,0,24140.0,0.0,-0.9,-0.8,0.52,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-06,-2.77,1.9,-5.7,-2.3,-7.42,46.3,-13.74,0.0,8.15,13.6,0.0,0,24140.0,24140.0,0.0,0.0,16.6,24.6,0.0,0,24140.0,0.0,-1.0,-0.9,0.3,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-07,-5.94,-3.6,-8.6,-8.5,-10.84,38.1,-18.82,11.1,8.14,12.0,0.0,0,24140.0,24140.0,0.0,0.0,12.6,18.8,0.0,0,24140.0,0.0,-1.2,-1.1,0.5,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-08,-3.13,1.3,-5.9,-4.5,-8.3,59.2,-10.04,62.7,13.32,19.7,0.0,0,24140.0,24140.0,0.0,0.0,26.9,41.5,0.0,0,24140.0,0.0,-1.3,-1.3,0.72,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-09,-2.37,1.6,-6.1,-4.1,-7.9,34.9,-16.16,50.3,13.15,21.8,0.0,0,24140.0,24140.0,0.0,0.0,17.1,25.0,0.0,0,24140.0,0.0,-1.3,-1.3,1.02,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-10,-2.38,2.1,-6.8,-5.5,-8.45,49.1,-12.18,18.8,18.63,31.6,0.0,0,24140.0,24140.0,0.0,0.0,35.4,52.9,0.0,0,24140.0,0.0,-1.4,-1.4,0.8,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-11,0.02,6.0,-3.2,0.6,-4.77,61.5,-6.87,24.8,12.71,29.8,0.0,0,24140.0,24140.0,0.0,0.0,56.8,86.2,0.0,0,24140.0,0.0,-1.4,-1.3,0.82,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-12,-0.98,4.3,-4.6,-0.9,-5.3,64.6,-6.98,0.0,9.44,20.7,0.0,0,24140.0,24140.0,0.0,0.0,35.0,54.1,0.0,0,24140.0,0.0,-1.4,-1.4,0.36,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-13,-2.91,-0.5,-5.6,-4.6,-7.78,54.1,-11.02,59.5,10.79,20.7,0.0,0,24140.0,24140.0,0.0,0.0,21.7,33.5,0.0,0,24140.0,0.0,-1.3,-1.2,1.22,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-14,-2.97,0.7,-6.7,-4.9,-8.79,22.6,-22.78,12.9,13.57,27.1,0.0,0,24140.0,24140.0,0.0,0.0,14.4,21.1,0.0,0,24140.0,0.0,-1.3,-1.2,1.26,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-15,-3.55,3.2,-7.4,-2.7,-8.44,28.2,-19.97,7.4,7.5,16.3,0.0,0,24140.0,24140.0,0.0,0.0,27.3,40.4,0.0,0,24140.0,0.0,-1.4,-1.4,0.52,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-16,-1.78,4.0,-7.0,-2.5,-6.73,52.1,-10.81,36.9,11.75,21.5,0.0,0,24140.0,24140.0,0.0,0.0,42.4,62.2,0.0,0,24140.0,0.0,-1.3,-1.3,0.32,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-17,0.38,2.4,-1.1,-2.1,-4.21,79.1,-2.9,91.5,14.45,18.3,1.1,3,9900.0,23468.0,0.0,1.0,49.1,71.0,1.1,3,22675.0,0.0,-1.3,-1.3,0.24,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-18,-2.15,0.7,-5.0,-6.2,-9.05,26.9,-18.85,0.5,21.61,26.9,0.0,0,24140.0,24140.0,0.0,0.0,6.0,8.8,0.0,0,24140.0,0.0,-1.3,-1.3,1.52,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-19,-4.09,-0.9,-5.8,-9.0,-11.98,21.4,-23.18,66.3,27.35,31.5,0.0,0,24140.0,24140.0,0.0,0.0,9.3,13.6,0.0,0,24140.0,0.0,-1.4,-1.3,2.2,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-20,-5.85,-3.0,-8.4,-9.6,-13.1,28.1,-21.64,81.1,23.37,30.5,0.0,0,24140.0,24140.0,0.0,0.0,12.2,18.4,0.0,0,24140.0,0.0,-1.4,-1.4,1.82,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-21,-9.55,-6.4,-11.9,-12.3,-15.7,29.5,-24.56,18.0,15.15,19.2,0.0,0,24140.0,24140.0,0.0,0.0,6.1,8.9,0.0,0,24140.0,0.0,-1.4,-1.4,1.26,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-22,-10.28,-5.9,-13.2,-11.4,-15.79,23.2,-27.72,0.0,10.15,14.6,0.0,0,24140.0,24140.0,0.0,0.0,4.3,6.1,0.0,0,24140.0,0.0,-1.4,-1.4,0.76,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-23,-8.03,-1.4,-13.9,-7.3,-13.13,24.8,-25.25,13.0,7.81,14.0,0.0,0,24140.0,24140.0,0.0,0.0,6.5,9.3,0.0,0,24140.0,0.0,-1.4,-1.4,0.48,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-24,-5.41,0.1,-10.7,-4.2,-10.27,42.3,-16.6,0.0,8.52,17.3,0.0,0,24140.0,24140.0,0.0,0.0,16.1,23.7,0.0,0,24140.0,0.0,-1.4,-1.4,0.36,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-25,-4.36,-0.1,-7.2,-4.4,-8.52,52.8,-12.95,57.0,5.11,9.1,0.0,0,24140.0,24140.0,0.0,0.0,27.1,39.0,0.0,0,24140.0,0.0,-1.4,-1.4,0.34,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-26,-3.62,1.6,-6.4,-3.1,-8.04,46.8,-14.37,0.0,6.33,12.0,0.0,0,24140.0,24140.0,0.0,0.0,19.3,28.4,0.0,0,24140.0,0.0,-1.4,-1.4,0.4,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-27,-4.73,-0.7,-7.2,-5.5,-9.13,59.4,-12.08,0.0,7.14,13.3,0.0,0,24140.0,24140.0,0.0,0.0,22.3,33.9,0.0,0,24140.0,0.0,-1.4,-1.4,0.26,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-28,-4.86,0.3,-8.4,-4.6,-9.15,59.1,-12.03,0.0,6.4,13.5,0.0,0,24140.0,24140.0,0.0,0.0,39.0,58.4,0.0,0,24140.0,0.0,-1.4,-1.4,0.22,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-29,-4.4,-1.2,-6.5,-7.5,-10.22,47.4,-14.44,15.5,15.68,23.1,0.0,0,24140.0,24140.0,0.0,0.0,24.1,35.8,0.0,0,24140.0,0.0,-1.4,-1.4,1.24,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-30,-2.37,1.3,-6.5,-1.7,-6.26,69.0,-7.7,77.5,6.73,13.0,0.1,0,24140.0,24140.0,0.0,0.0,50.4,83.1,0.1,0,24140.0,0.0,-1.4,-1.4,0.7,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-01-31,-5.29,-2.8,-9.9,-7.3,-12.19,39.2,-19.17,78.0,22.4,29.4,0.0,0,23640.0,24119.0,0.0,0.0,17.1,26.8,0.0,0,24140.0,0.0,-1.4,-1.4,1.58,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-01,-8.45,-4.6,-11.5,-10.4,-14.57,21.4,-26.99,75.3,14.58,20.4,0.0,0,24140.0,24140.0,0.0,0.0,8.7,12.5,0.0,0,24140.0,0.0,-1.4,-1.4,1.44,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-02,-8.44,-3.2,-13.6,-8.3,-13.11,38.2,-20.64,55.2,6.14,10.6,0.0,0,24140.0,24140.0,0.0,0.0,19.2,28.4,0.0,0,24140.0,0.0,-1.4,-1.4,0.52,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-03,-4.41,1.5,-7.0,-4.6,-10.08,33.0,-19.74,49.0,13.19,18.7,0.0,0,24140.0,24140.0,0.0,0.0,20.1,29.5,0.0,0,24140.0,0.0,-1.4,-1.4,1.04,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-04,-4.16,-0.4,-7.8,-6.6,-10.02,27.5,-20.59,82.0,14.15,20.9,0.0,0,23760.0,24124.0,0.0,0.0,11.2,16.3,0.0,0,24140.0,0.0,-1.4,-1.4,0.96,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-05,-2.8,0.5,-6.0,-5.4,-8.47,27.1,-19.32,66.3,13.01,21.4,0.0,0,8880.0,21618.0,0.0,2.0,15.2,22.3,0.0,0,22429.0,0.0,-1.4,-1.4,0.82,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-06,-4.97,-1.5,-7.4,-6.4,-9.3,49.0,-14.54,0.2,5.6,11.3,0.0,0,24140.0,24140.0,0.0,0.0,27.8,42.3,0.0,0,24140.0,0.0,-1.4,-1.4,0.46,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-07,-5.07,0.6,-9.5,-4.2,-9.44,60.0,-12.25,0.0,6.84,14.7,0.0,0,24140.0,24140.0,0.0,0.0,28.0,42.0,0.0,0,24140.0,0.0,-1.4,-1.3,0.18,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-08,-4.08,1.0,-7.3,-4.0,-8.42,58.4,-11.73,19.7,6.99,11.4,0.0,0,24140.0,24140.0,0.0,0.0,26.5,39.5,0.0,0,24140.0,0.0,-1.4,-1.3,0.14,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-09,-2.02,5.0,-6.9,-0.2,-6.5,62.2,-9.0,1.8,9.12,14.8,0.0,0,24140.0,24140.0,0.0,0.0,47.3,70.6,0.0,0,24140.0,0.0,-1.3,-1.2,0.32,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-10,-2.46,1.4,-5.4,-3.1,-7.32,55.5,-10.71,3.0,10.97,17.5,0.0,0,24140.0,24140.0,0.0,0.0,27.6,41.2,0.0,0,24140.0,0.0,-1.2,-1.1,0.36,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-11,0.62,7.9,-4.3,3.3,-4.02,48.5,-10.13,0.7,9.88,17.9,0.0,0,24140.0,24140.0,0.0,0.0,34.1,52.0,0.0,0,24140.0,0.0,-1.0,-0.8,0.36,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-12,1.19,6.6,-3.0,2.1,-2.96,73.1,-3.36,0.0,11.07,15.9,0.0,0,24140.0,24140.0,0.0,0.0,63.6,103.6,0.0,0,24140.0,0.0,-0.9,-0.7,0.62,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-13,4.62,11.5,1.3,7.3,0.92,78.1,0.92,31.8,12.1,18.3,0.0,0,24140.0,24140.0,0.0,0.0,69.8,103.9,0.0,0,24140.0,0.0,-0.6,-0.5,0.72,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-14,3.15,7.7,-0.7,0.3,-3.24,40.7,-11.34,73.7,21.96,31.9,0.0,0,16620.0,23789.0,0.0,0.0,25.5,37.8,0.0,0,23456.0,0.0,-0.4,-0.3,1.12,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-15,-1.42,4.6,-6.9,0.8,-5.88,44.0,-13.63,11.6,7.45,20.8,0.0,0,24140.0,24140.0,0.0,0.0,21.4,32.0,0.0,0,24140.0,0.0,-0.2,0.1,0.8,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-16,0.82,5.0,-5.0,-1.7,-4.6,64.3,-5.34,11.7,18.18,28.7,0.0,0,24140.0,24140.0,0.0,0.0,27.9,46.5,0.0,0,24140.0,0.0,-0.1,0.1,1.16,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-17,2.53,5.9,-0.0,1.0,-1.91,74.2,-1.72,50.4,14.41,22.5,0.0,0,24140.0,24140.0,0.0,0.0,36.5,59.8,0.0,0,24140.0,0.0,0.1,0.3,1.1,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-18,3.55,6.4,-0.5,3.1,-0.05,89.8,1.97,99.9,12.85,31.7,4.9,11,6120.0,20426.0,0.0,2.0,20.6,34.6,4.0,8,22524.0,0.0,0.3,0.4,1.08,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-19,-1.0,1.6,-5.8,-5.5,-8.39,23.1,-21.18,84.0,24.94,34.9,0.2,0,1860.0,22450.0,0.0,2.0,3.3,5.2,0.0,0,22115.0,0.0,0.3,0.4,1.74,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-20,-7.02,-5.6,-8.6,-13.1,-14.78,16.2,-28.81,93.9,25.59,31.6,0.3,1,1540.0,22445.0,0.0,2.0,7.3,11.7,0.0,0,24140.0,0.0,-0.1,0.3,2.34,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-21,-5.82,-2.6,-8.6,-10.8,-13.93,18.8,-27.64,99.8,28.22,32.7,1.5,4,1280.0,15829.0,0.0,7.0,9.4,14.8,0.0,0,21796.0,0.0,-0.7,-0.5,2.32,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-22,-4.2,-0.2,-6.7,-7.4,-11.21,17.6,-25.52,74.4,20.98,26.6,0.0,0,24140.0,24140.0,0.0,0.0,7.4,11.7,0.0,0,24140.0,0.0,-1.0,-1.0,1.58,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-23,-3.3,1.4,-5.6,-5.2,-9.64,21.7,-22.47,92.4,16.8,23.2,0.0,0,24140.0,24140.0,0.0,0.0,11.5,17.6,0.0,0,24140.0,0.0,-1.2,-1.1,1.22,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-24,-2.75,0.9,-4.6,-3.7,-7.4,37.9,-16.1,94.8,7.29,14.0,0.0,0,24140.0,24140.0,0.0,0.0,17.4,25.8,0.0,0,24140.0,0.0,-1.1,-1.1,0.46,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-25,-2.15,4.0,-6.0,-0.4,-6.68,46.2,-13.2,0.1,7.96,16.7,0.0,0,24140.0,24140.0,0.0,0.0,27.3,41.1,0.0,0,24140.0,0.0,-1.0,-0.9,0.16,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-26,-2.28,2.5,-5.3,-3.2,-7.4,34.0,-17.68,65.7,10.12,17.1,0.0,0,24140.0,24140.0,0.0,0.0,12.5,20.3,0.0,0,24140.0,0.0,-0.9,-0.8,0.64,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-27,-1.23,3.4,-5.1,-2.4,-6.25,60.1,-8.23,94.0,13.39,21.6,0.0,0,24140.0,24140.0,0.0,0.0,25.7,42.4,0.0,0,24140.0,0.0,-0.7,-0.6,0.34,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-28,-1.03,3.4,-4.4,-2.5,-6.1,54.5,-9.35,84.6,13.12,22.7,0.1,0,24140.0,24140.0,0.0,0.0,29.4,46.2,0.1,0,24140.0,0.0,-0.6,-0.5,0.76,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-02-29,-2.36,2.7,-6.3,-1.3,-7.47,37.1,-16.12,58.2,10.58,27.9,0.0,0,24140.0,24140.0,0.0,0.0,12.8,19.5,0.0,0,24140.0,0.0,-0.5,-0.5,0.66,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-03-01,-4.01,1.1,-8.8,-5.0,-9.38,27.3,-21.61,5.5,11.47,24.1,0.0,0,24140.0,24140.0,0.0,0.0,10.0,15.7,0.0,0,24140.0,0.0,-0.6,-0.5,0.62,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-03-02,-1.51,4.1,-4.2,0.0,-6.4,53.6,-10.28,30.9,11.64,23.4,0.0,0,24140.0,24140.0,0.0,0.0,29.9,48.5,0.0,0,24140.0,0.0,-0.5,-0.4,0.82,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2024-03-03,-1.2,4.6,-4.4,-0.7,-5.95,50.5,-11.22,12.8,10.55,21.4,0.0,0,24140.0,24140.0,0.0,0.0,19.0,32.5,0.0,0,24140.0,0.0,-0.3,-0.2,0.48,friend_archive_open_meteo_era5
